Tweet,Sentiment
"['like', 'sound', 'love', 'breezesounds', 'beautiful', 'love', 'wind', 'face']",2
"['ice', 'skating', 'last', 'show', 'part', 'morning', 'mozart', 'awesome', 'cant', 'wait', 'friday', 'saturday', 'love']",2
"['gon', 'na', 'come', 'show', 'minnesota', 'love', 'though', 'hun']",2
"['paint', 'room']",1
"['ohim', 'borin', 'play', 'computer', 'mom', 'say', 'makin', 'task']",0
"['investigate', 'whether', 'could', 'change', 'username', 'ermintrude', 'someone', 'already', 'nab']",1
"['go', 'see', 'star', 'trek', 'tomorrow', 'night', 'time', 'full', 'imax', 'glory', 'hope', 'motion', 'sickness', 'doesnt', 'get', 'good']",1
"['happiness', 'come', 'withinso', 'fact', 'gray', 'rainy', 'monday', 'doesnt', 'bother', 'well', 'much']",2
"['p', 'love', 'new', 'profile', 'pic']",2
"['guess', 'cant', 'accept', 'meill', 'keep', 'movin']",1
['suck'],0
"['finally', 'pic', 'cya', 'like', 'hr', 'haha']",2
"['im', 'ill', 'hate', 'see', 'doc']",0
"['post', 'let', 'know', 'think', 'really', 'cute', 'cut', 'back']",2
"['know', 'guilt', 'associate', 'pick', 'winner']",0
"['tinkn', 'people', 'street', 'ny', 'waiting', 'friday', 'crazy', 'brooke']",1
"['photo', 'thatã¯â¿â½s', 'call', 'hope']",2
"['throat', 'hurt', 'bad', 'dont', 'even', 'want', 'swallow', 'spit', 'officially', 'cant', 'talk']",0
"['yao', 'rest', 'season', 'nooostaying', 'home', 'saturday', 'nightshockgot', 'phone', 'fix']",0
"['awww', 'thats', 'nice', 'make', 'really', 'beautiful', 'couple', 'balance']",2
"['ive', 'use', 'sennheiser', 'cx', 'earbuds', 'month', 'love', 'dont', 'know', 'theyre', 'available', 'mu', 'though']",2
"['totally', 'need', 'go', 'doctor', 'armthis', 'still', 'hurtin', 'like', 'hell', 'shall', 'return']",0
"['busy', 'yesbut', 'always', 'hope', 'great', 'time', 'travel', 'go', 'welcome', 'back']",2
"['load', 'highly', 'qualify', 'stuff', 'load', 'still', 'use', 'snail', 'mail']",0
"['first', 'day', 'new', 'job', 'buy', 'new', 'clothes', 'already', 'employee', 'discount']",1
"['must', 'different', 'poetry', 'get', 'catullus', 'ovid', 'extract', 'aeneid']",1
"['easy', 'place', 'access', 'taskbased', 'ux', 'something', 'ive', 'think', 'id', 'like', 'hear', 'criticism']",1
"['know', 'would', 'make', 'really', 'tire', 'put', 'sleep', 'would', 'sleep', 'good', 'rice', 'lmao']",2
"['oh', 'rain', 'haaaate', 'great', 'violin', 'lesson']",0
"['get', 'new', 'dog']",1
"['know', 'youre', 'old', 'party', 'like', 'rockstar', 'whenyou', 'realize', 'one', 'els', 'clap', 'dance']",1
['bored'],0
"['think', 'come', 'home']",1
"['sorry', 'hear', 'mum']",0
"['wait', 'friend', 'call', 'email', 'bleh', 'feel', 'unloved']",0
"['gf', 'interview', 'week']",1
"['last', 'day', 'schoolim', 'sad', 'happy', 'anxious']",1
"['work', 'sick', 'blow', 'kill', 'feel', 'like']",0
"['ok', 'babe', 'get', 'ta', 'go', 'back', 'work', 'tweet', 'later']",1
"['everything', 'cool', 'wish', 'boy', 'able', 'talk']",2
['thank'],2
"['myyearbook', 'myspace', 'messenger']",1
"['dancing', 'alright', 'todayy', 'still', 'jai', 'ho']",2
"['true', 'depend', 'couple', 'personally', 'weve', 'find', 'add', 'increase', 'fun', 'increase', 'bond']",2
"['attic', 'eden', 'today']",1
"['duckraces', 'bath', 'dont', 'quite', 'work', 'especially', 'duck', 'polar', 'beara', 'seal', 'whale']",0
"['send', 'along', 'lady']",1
"['wonder', 'clumsy', 'lately']",0
"['people', 'miss', 'point', 'instead', 'loose', 'follower', 'gain', 'new', 'ppl', 'hour']",1
"['try', 'fix', 'background']",1
"['yeah', 'friday', 'think', 'si', 'come', 'town', 'turn', 'sad', 'miss', 'baby']",0
"['get', 'insurance', 'form', 'polo', 'feel', 'bit', 'though']",1
"['hi', 'mary', 'poppins']",1
"['monday', 'work', 'leg', 'still', 'hurt', 'little', 'smile']",0
"['good', 'time', 'prom', 'play', 'jonas', 'brother', 'pretty', 'much', 'make', 'night']",2
"['wasnt', 'bad', 'enough', 'time', 'last', 'night', 'body', 'decide', 'want', 'sick']",0
"['get', 'clogging', 'shoe']",1
"['glorious', 'day', 'glasgow', 'change', 'im', 'work', 'much', 'even', 'contemplate', 'knock', 'early']",1
"['one', 'good', 'friend', 'state', 'cover', 'thank']",2
"['sad', 'last', 'entrance', 'cal', 'academy', 'science', 'pm', 'zipcode', 'free', 'day']",2
"['aww', 'bbq', 'thats', 'fair', 'chocolate']",0
"['pingpong', 'awww', 'im', 'teach', 'son', 'one', 'manner', 'many', 'boy', 'lack']",0
"['orralle', 'fun']",2
"['yes', 'pm', 'pm', 'right']",2
"['vampire', 'knight', 'music', 'feel', 'special']",2
"['try', 'teriyaki', 'cookie', 'tho', 'get', 'non', 'win', 'poptarts', 'great']",2
"['birthday', 'great', 'song', 'man', 'something', 'different', 'thats', 'ppl', 'want']",2
"['well', 'nothing', 'give', 'pen']",1
"['awww', 'want', 'see', 'greg']",1
"['rain', 'pour', 'true', 'im', 'sorry', 'hate', 'kinda', 'time']",0
"['im', 'bum', 'contest', 'state', 'hawaii']",0
['ikr'],1
"['make', 'treck', 'lafayette', 'batonrouge', 'solo']",1
"['atl', 'morning', 'back', 'clemson']",1
"['nvr', 'want', 'may', 'come', 'end']",2
"['th', 'wed', 'anniversary', 'today', 'lucky', 'gorgeous', 'wife']",2
"['everybody', 'sick']",0
"['im', 'sorry']",0
"['plurk', 'account']",1
"['im', 'thirsty', 'middle', 'night', 'get', 'fridge', 'find', 'brand', 'new', 'bottle', 'crancherry', 'juice', 'go', 'fml', 'moment']",2
"['take', 'pic']",1
"['youll', 'miss', 'bring', 'back', 'keychain']",0
"['happy', 'great', 'glowy', 'ravey', 'beery', 'night', 'smokey', 'pizzary', 'night', 'cool', 'friend', 'love', 'liz']",2
"['cent', 'buy', 'share', 'gm', 'stock', 'probably', 'cent', 'tomorrow']",1
"['look', 'forward', 'hurricane', 'season', 'day']",0
"['never', 'think', 'fall', 'love', 'cause', 'much', 'pain', 'good', 'thing', 'im', 'phase']",1
"['boy', 'stupid', 'throw', 'rock']",0
"['dont', 'know', 'interact', 'im', 'get', 'well', 'pain', 'though', 'want', 'give', 'poor', 'liver', 'break']",1
"['lucy', 'upset', 'tummy', 'sore', 'leg']",0
"['give', 'big', 'mention', 'godtalk', 'radio', 'show', 'last', 'nightlast', 'segment', 'first', 'hour', 'podcast', 'format', 'avail', 'soon']",1
"['believe', 'bed', 'time', 'knighty', 'knight']",2
"['say', 'good', 'morning', 'everyone', 'happy', 'mother', 'day', 'mother', 'hope']",2
"['samberg', 'timberlake', 'collaboration', 'box']",1
"['oral', 'leave', 'learn', 'oh', 'welllll', 'least', 'dont', 'write']",1
"['ive', 'read', 'theyre', 'cool', 'definitely', 'get', 'one']",2
"['annoyed', 'miss', 'mitch', 'benn', 'lemon', 'tree', 'whats']",0
"['chillin', 'havin', 'drink']",1
"['oh', 'wan', 'na', 'buy', 'girl', 'draw', 'seeley', 'im', 'allow', 'im', 'talk', 'itunes', 'store']",1
"['job', 'interview', 'today', 'im', 'really', 'gon', 'na', 'mess', 'uuuup']",0
"['ahhh', 'still', 'follow', 'think', 'forget']",0
"['hate', 'happen', 'exciting', 'though']",1
"['thanks', 'agree']",2
"['brody', 'dare']",0
"['get', 'ready', 'long', 'weekend', 'workfriday', 'saturday', 'sunday']",1
"['strugglingselfishness', 'jealousy', 'doesnt', 'get', 'life', 'ohh', 'myyy']",0
"['everytime', 'send', 'email', 'coach', 'feel', 'need', 'practice', 'ball', 'lol']",1
"['marytyphoid', 'come', 'wedding', 'want', 'hi', 'friend', 'right', 'sugar']",1
"['yeah', 'stomach', 'bug', 'something', 'fever', 'etc', 'fun']",0
"['tweetsjust', 'live', 'rockstar', 'life', 'one', 'tweet', 'time']",1
"['norwood', 'house', 'party', 'haaaaaa', 'yaaaaaaay', 'smile']",2
"['shot', 'espresso', 'aaaaandnothin']",1
"['endodontist', 'able', 'without', 'remove', 'hope', 'ceramic', 'crown', 'doesnt', 'shatter', 'time', 'later']",2
"['happy', 'star', 'war', 'day', 'everyone']",2
"['yeah', 'ranga', 'make', 'sense']",2
"['alrightim', 'go', 'get', 'comp', 'go', 'back', 'ur', 'party', 'safe', 'fun']",2
"['hmm', 'ok', 'next', 'time', 'see', 'il', 'get', 'explain', 'whole', 'process', 'haha']",1
"['happy', 'anniversary', 'hop', 'many', 'many', 'best', 'u']",2
"['cart', 'path']",1
"['mmm', 'nandos', 'good', 'topshop', 'rule', 'actually', 'devastate', 'cant', 'come', 'london', 'show', 'bail']",0
"['notice', 'hallway', 'worry', 'bbqim', 'hop', 'come']",1
"['sway', 'sway', 'baby', 'zommgg', 'love', 'need', 'screamo', 'tho', 'boy']",2
"['neat', 'hearing', 'kiddshow', 'today', 'wish']",2
"['lol', 'well', 'thank']",2
"['newcastle', 'enjoy', 'family', 'mum', 'mother', 'day', 'st', 'time', 'year']",2
"['haha', 'yall', 'really', 'hurry', 'announce', 'australian', 'tour', 'date', 'freaking', 'month']",1
"['yes', 'hope', 'show', 'promote', 'clean', 'lol', 'bella']",2
"['pay', 'go', 'think', 'vote', 'vote', 'count']",1
"['dã¯â¿â½jã¯â¿â½', 'vu', 'change', 'gq', 'outfit']",1
"['hi', 'nic', 'excited', 'hear', 'pcd', 'perform', 'jakarta', 'hope', 'visit', 'town', 'bali', 'well', 'love', 'ya']",2
"['selfportrait', 'week', 'would', 'like', 'join']",1
"['love', 'johnny', 'deep', 'look', 'public', 'enemy', 'ill', 'catch', 'film', 'show', 'hk']",2
"['let', 'read']",1
"['limit', 'able', 'sync', 'ms', 'exchange', 'account', 'iphone', 'go', 'outlook', 'cant', 'lame']",0
"['wonderful', 'people', 'life', 'think', 'handle', 'small', 'dos', 'cud', 'every', 'hour', 'everyday']",1
"['hopefully', 'weather', 'nicecooperating']",2
"['think', 'summer', 'hour', 'meant', 'suppose', 'get', 'go', 'home']",1
"['hey', 'sherri', 'thanx', 'da', 'message', 'wonder', 'could', 'follow', 'plzzzz']",2
"['cant', 'heart', 'ache', 'child', 'wan', 'na', 'adopt', 'alexis']",0
"['good', 'back', 'soon', 'dude', 'typical', 'bedtime', 'look', 'talk', 'late']",0
"['jealous', 'wish']",1
"['rofl', 'arent', 'wear', 'dark', 'grungy', 'though', 'ask', 'bradie', 'ok', 'say', 'yes']",2
"['im', 'brooklyn', 'im', 'suppose', 'sleep', 'inill', 'call', 'ladybug']",1
"['hahaha', 'wow', 'thanks', 'bud', 'plan', 'pretend', 'costume', 'wish', 'cold', 'could', 'wear', 'sweatshirt']",2
"['goooooood', 'morning']",2
"['chino', 'gentleman', 'jack', 'pout', 'mommy', 'go', 'dinner']",1
"['toy', 'story', 'june', 'cant', 'wait', 'long']",1
"['sister', 'would', 'hahah', 'thats', 'funny', 'thought', 'like']",2
"['decent', 'australian', 'guy', 'hard', 'findtrust', 'youre', 'good', 'american', 'one']",1
"['know', 'june', 'gon', 'na', 'good', 'im', 'go', 'se', 'even', 'im', 'come']",2
"['finish', 'village', 'lovecould', 'watch', 'wonder', 'cant', 'get', 'sleep', 'tonight']",2
"['thanks', 'fun', 'work', 'lol']",2
"['glad', 'feel', 'abit', 'well', 'think', 'mine', 'might', 'nearly', 'go', 'xd']",2
"['walk', 'grand', 'peep', 'lol', 'foot', 'really', 'hurt', 'think']",0
"['sit', 'work', 'wait', 'day', 'always', 'fridays', 'take', 'forever', 'wish', 'weekend', 'would', 'get', 'already']",2
"['feel', 'fab', 'today', 'miss', 'boo']",1
"['absolutely', 'amaze', 'wolverine', 'youre', 'sooo', 'beautiful', 'youre', 'also', 'amazing', 'person', 'look']",2
"['probably', 'suck']",0
"['another', 'friday', 'night', 'man', 'skint', 'rubbish']",0
"['hope', 'day', 'nice', 'sun', 'upon', 'u']",2
"['workboyz', 'make', 'sick']",0
"['twitter', 'one', 'talk', 'know', 'celebs', 'im', 'nt', 'nice', 'speak']",2
"['haha', 'trip', 'talk', 'harvard', 'read', 'aussie', 'automatically', 'come', 'idiot']",0
"['hope', 'get', 'job', 'cuz', 'need', 'apartment', 'im', 'drunk', 'miss', 'lil', 'punkin', 'tehe']",1
"['think', 'like', 'million', 'degree']",1
"['billiam', 'whoayoure', 'fast', 'check', 'ive', 'submit', 'comment', 'oh', 'thanks']",2
"['order', 'cuuutest', 'invitation', 'new', 'nieceã¯â¿â½s', 'christening', 'arrive', 'back', 'sa', 'sorry', 'wont', 'make']",1
"['lol', 'remember', 'car', 'accident']",1
"['dont', 'know', 'im', 'goin', 'sleep']",1
"['stupid', 'red', 'hair', 'difficult', 'upkeep', 'redyed', 'manageable', 'brownred', 'boo']",0
['shopping'],1
"['thing', 'mean', 'world']",1
"['oo', 'study', 'today', 'outside', 'benjerrys', 'wear', 'sundress', 'hopefully', 'didnt', 'get', 'awkward', 'tan', 'line', 'haha']",2
"['im', 'little', 'hungry', 'nice', 'bowl', 'spicy', 'lentil', 'soup', 'fill', 'gap']",1
"['disappoint', 'learn', 'newark', 'oh', 'cancel', 'july', 'firework', 'due', 'economy']",0
"['great', 'show']",2
"['need', 'hug', 'get', 'ta', 'find', 'another', 'place', 'live', 'new', 'job']",1
"['forgot', 'old', 'twitter', 'account', 'please', 'follow', 'itsjeff', 'stop', 'account', 'sooni', 'prefer', 'address', 'doesnt', 'age']",1
"['take', 'showerwere', 'gon', 'na', 'go', 'churchtime', 'thank', 'mother']",2
"['try', 'get', 'enjoy', 'weather', 'train', 'little', 'minor', 'beer', 'taste', 'activity', 'take', 'place', 'yesterday', 'etc']",2
"['ughhh', 'leg', 'still', 'cramp', 'panic', 'attack', 'outside', 'ulu', 'morning', 'bloody', 'hurt']",0
"['im', 'list']",1
"['say', 'good', 'day', 'dream', 'sorry', 'say', 'country', 'state']",0
"['man', 'text', 'tell', 'want', 'come', 'overi', 'say', 'im', 'tiredlolda', 'punk', 'say', 'hell', 'bring', 'redbull', 'kfc']",1
"['ahhahahaha', 'ariyan', 'want', 'listen', 'use', 'bandwidth', 'download', 'hamish', 'andy', 'podcast']",1
"['foot', 'think', 'let', 'since', 'international', 'twitter', 'haha']",1
"['actually', 'ive', 'hole', 'quite', 'nicely', 'hour', 'one', 'time', 'regret', 'never', 'marry', 'get', 'cat']",1
"['im', 'rely', 'mobile', 'lack', 'reception', 'try', 'help', 'look', 'silly']",0
"['watch', 'baby', 'mamaagain', 'eat', 'pineapple', 'orange', 'raspberry', 'sherbert']",1
"['poor', 'lose', 'duck', 'outside', 'olive', 'garden', 'make', 'sad']",0
"['oh', 'darn', 'lose', 'another', 'follower']",0
"['lot', 'decision', 'makei', 'need', 'assistantcooknannychauffer', 'lol', 'lol', 'real']",1
"['awwwh', 'sorry', 'well', 'glad', 'youre', 'closer', 'u', 'though']",1
"['dont', 'think', 'neti', 'pot', 'work', 'maybe', 'im', 'wrong']",0
"['pm', 'early', 'dat', 'pm', 'time']",1
"['demi', 'think', 'itd', 'amaze', 'cover', 'thats', 'get', 'paramore', 'haha', 'im', 'sure', 'know']",1
"['yaobroken', 'footso', 'much', 'series', 'denver', 'next']",0
"['jordie', 'little', 'bit']",1
['lonely'],0
"['omg', 'realy', 'cant', 'sleep', 'ughh']",0
"['super', 'keen', 'drive', 'home', 'rain', 'additional', 'concentration', 'require', 'dont', 'really', 'wan', 'na', 'deal']",1
"['mph', 'wind']",1
"['thats', 'bad']",0
"['actually', 'really', 'liked', 'merlin', 'last', 'night', 'part', 'bit', 'eh', 'part', 'chick', 'sing', 'like', 'whoa']",2
"['enjoy', 'sunshine', 'park', 'friend', 'pale', 'shirtless', 'footballer', 'attractive', 'im', 'afraid']",1
"['buy', 'little', 'plastic', 'personal', 'wine', 'bottle', 'jewel', 'perfect', 'rooftop', 'boozin', 'wish', 'didnt', 'wait', 'long']",1
"['nice', 'pre', 'mother', 'day', 'dinner', 'cocktail', 'retire', 'evening']",2
"['granny', 'linda', 'happy']",2
"['think', 'okay', 'math', 'test', 'today', 'really', 'really', 'really', 'hope', 'didnt', 'swear', 'get', 'mad', 'myslef']",1
"['remember', 'drink', 'plenty', 'fluid', 'buwieser', 'dose', 'count']",1
"['lenos', 'last', 'show', 'tonight']",1
"['meeting', 'right', 'afternoon', 'start', 'fill']",1
"['body', 'ache', 'barely', 'movebut', 'worth', 'champ']",0
"['yeah', 'ecpm', 'go', 'badly', 'hope', 'thing', 'improve']",1
"['miss', 'answer', 'hi', 'im', 'nth', 'time', 'make', 'sad', 'whenever', 'im', 'time', 'always']",0
"['play', 'fontstruct', 'upload', 'dafont', 'k', 'downloads', 'top', 'category', 'wtf', 'moment']",2
"['good', 'mr', 'bailey', 'birthday', 'today']",2
"['give', 'oh', 'well', 'count', 'math', 'weighting', 'lack', 'doesnt', 'make', 'sense']",0
"['get', 'deadline', 'meet', 'tgif']",0
"['bach', 'daps', 'best', 'lol']",2
"['yay', 'proud', 'im', 'even', 'sarcastic', 'even', 'though', 'tell', 'shut']",1
"['didnt', 'think', 'vid', 'hoeish', 'actually', 'love', 'itit', 'nasty', 'lol']",1
"['margarita', 'momo', 'ive', 'miss']",0
"['im', 'kinda', 'piss', 'boy', 'like', 'girl', 'gon', 'na', 'kentucky', 'kingdom', 'date', 'already', 'show']",0
"['thought', 'would', 'win', 'fabulously', 'bot', 'side']",0
"['totally', 'break', 'right', 'wait', 'till', 'monday', 'get', 'pay', 'though', 'boohoo']",1
"['saw', 'tweet', 'minute', 'go', 'lunch', 'decide', 'skip', 'today', 'thanks', 'save', 'money', 'speedy', 'recovery']",2
"['sit', 'desk', 'wish', 'thing', 'different']",1
"['happy', 'monday', 'tweeples', 'hope', 'wasnt', 'hard', 'get', 'bed', 'back', 'gear']",1
"['kind', 'hard', 'see', 'pic', 'doggie', 'pic', 'doesnt', 'exist']",0
"['book', 'blogger', 'panel', 'list', 'anywhere', 'program', 'tomorrow', 'pm', 'room', 'e', 'bea']",1
"['thanks', 'gail', 'imma', 'try', 'one', 'day', 'look', 'yummy', 'geezzz', 'siargao', 'trip', 'nlng', 'pla', 'heheh']",2
"['say', 'goodbye', 'good', 'trust', 'friend', 'today', 'goodbye', 'free', 'sky', 'tv', 'best', 'friend', 'anyone', 'could']",2
"['laiter', 'already', 'discuss', 'today', 'yeaaaaaah']",1
"['haha', 'thanks']",2
"['cure', 'le', 'hangover', 'epic', 'night', 'bruise', 'batter', 'hectic', 'gokarting', 'session', 'pretty', 'satisfy', 'thank', 'much']",2
"['elrumi', 'english', 'half', 'conversation', 'english', 'anyway', 'fii', 'mushkila', 'maa', 'al', 'modem', 'wa', 'al', 'router']",1
"['friend', 'true', 'fan']",2
"['still', 'sick', 'think', 'name', 'puppy', 'june']",0
"['burn', 'ohh', 'xoxo']",0
"['yes', 'wrong', 'wireless', 'plan']",0
"['hang', 'san', 'fran', 'airport', 'get', 'hour', 'wait', 'go', 'anywherebtw', 'sfos', 'wifi', 'garbage']",0
"['morning', 'everyone', 'another', 'dat', 'school']",1
"['someone', 'work', 'today', 'tell', 'take', 'real', 'age', 'test', 'would', 'tell', 'im']",1
"['im', 'eat', 'eggwhites', 'right', 'pan']",1
"['aaahhh', 'shower', 'great']",2
"['last', 'ever', 'uk', 'tour']",1
"['snap', 'im', 'reality', 'show', 'watch', 'first', 'im', 'hooked', 'sad']",0
"['better', 'get', 'need', 'fix']",0
"['man', 'test', 'playing', 'cod', 'day', 'till', 'summer']",0
"['miss', 'someone', 'haayy']",0
"['cant', 'seem', 'sleep', 'tonight', 'need', 'get', 'less', 'hour']",0
"['aw', 'frank', 'like', 'movie', 'cool', 'dont', 'fully', 'understand', 'think', 'thats', 'cool']",1
"['hair', 'grow', 'back']",1
"['waah', 'longer', 'peep']",1
"['dont', 'need', 'education']",1
"['file', 'seduce', 'sweetie']",1
"['decode', 'paramore', 'great', 'song', 'love']",2
"['sky', 'man', 'quite', 'friendlyand', 'like', 'joey', 'still', 'annoy', 'get', 'wake', 'half', 'eight', 'though']",1
"['awesome', 'night', 'ahead', 'bad', 'rat', 'city', 'favorite', 'skater', 'one', 'track', 'fb']",2
"['alphonso', 'milkshake', 'morning', 'lassi', 'afternoon', 'fresh', 'nimbupaani', 'eveningsummers', 'fun']",2
"['hahhaa', 'okaay', 'ily', 'lmfao']",2
['miss'],0
"['maaaaannnn', 'holidayzzzzz']",1
"['happen', 'maid', 'quit']",1
"['well', 'suck', 'except', 'company', 'go', 'kelly']",0
"['watch', 'ace', 'cake', 'suwweeeeet', 'use', 'alot', 'fondont', 'howeva', 'ya', 'spell']",1
"['anyone', 'els', 'go', 'train', 'trip', 'national', 'train', 'day', 'leave', 'comment', 'adventure', 'site']",1
"['great', 'home', 'temp', 'chill', 'cat', 'great', 'feel', 'awesome']",2
"['tried', 'td', 'battle', 'c', 'processor', 'nambu', 'really', 'good', 'unintuitive']",1
"['im', 'church', 'nowbout', 'od', 'smoothie', 'bc', 'might', 'melt', 'come', 'back']",1
"['ur', 'awesome', 'think', 'would', 'sooo', 'write', 'back', 'lil', 'something', 'cross', 'finger']",2
"['long', 'farewell', 'super', 'amazing', 'day', 'im', 'go', 'sleep']",2
"['sleep', 'wouldve', 'home', 'sooner', 'accidentally', 'kill', 'bambi', 'way', 'home']",0
"['need', 'haircut', 'able', 'pull', 'hair', 'ponytail']",1
"['bad', 'im', 'sit', 'watch', 'pen', 'replay', 'get', 'excited', 'think', 'coffee', 'know']",1
"['tried', 'reply', 'mono', 'lake', 'tweet', 'dunno', 'happen', 'say', 'know', 'lake', 'well']",1
"['know', 'hd', 'comcast', 'doesnt']",1
"['eye', 'wide', 'shut', 'one', 'weirder', 'movie', 'ive', 'see', 'wan', 'na', 'sell', 'sleep', 'apt']",1
"['people', 'weird']",0
['toodaayy'],1
"['happy', 'birthday', 'congrats', 'wish', 'ladyill', 'take', 'care']",2
"['another', 'amazing', 'day', 'ever', 'since', 'get', 'twitter', 'ive', 'great', 'day']",2
"['lok', 'ef', 'jummy']",2
"['make', 'pin', 'hole', 'camera', 'todaaaaay', 'need', 'get', 'film']",1
"['hello', 'back', 'work', 'today', 'week', 'vacation']",1
"['ooohi', 'wish', 'couldve', 'go', 'today', 'know', 'zach', 'look', 'forward']",2
"['hobo', 'come', 'next', 'week', 'buy', 'drink']",1
"['funny', 'didnt', 'even', 'know']",2
"['morning', 'miss', 'sarah', 'cyrus', 'whats']",1
"['gosh', 'today', 'suck', 'didnt', 'get', 'tax', 'return', 'im', 'upset', 'cuz', 'miss', 'best', 'friend', 'wed', 'washingtonlame']",0
"['okay', 'weather', 'isnt', 'cute', 'sundress', 'friendly', 'dont', 'get', 'could', 'warm', 'one', 'minute', 'cold', 'next', 'freeze']",1
